image_id,width,height,bbox,source
000000032699,640,480,"[214.92000000000002, 326.18976, 24.609920000000002, 30.620160000000002]",4
000000032739,640,480,"[317.95008, 357.99, 20.43008, 44.65008]",4
000000032739,640,480,"[251.73984000000002, 366.84, 16.339840000000002, 23.979840000000003]",4
000000032757,640,480,"[202.16000000000003, 0.5400000000000027, 116.76032, 49.72992]",4
000000032843,640,480,"[284.76032, 0.0, 85.21984, 142.05024]",4
000000032868,500,281,"[79.55000000000001, 154.909961, 13.45, 16.809982]",4
000000032888,640,425,"[313.08032000000003, 208.360075, 14.719999999999999, 33.01995]",4
000000032893,640,480,"[61.480000000000004, 0.0, 118.65024, 98.90975999999999]",4
000000032932,640,430,"[287.40959999999995, 280.250135, 22.44032, 42.49991]",4
000000032932,640,430,"[291.80032, 286.179835, 24.039679999999997, 39.74017]",4
000000032932,640,430,"[352.86016000000006, 236.980095, 30.19008, 40.84011]",4
000000032937,640,480,"[483.23967999999996, 0.0, 156.76031999999998, 172.58015999999998]",4
000000032984,500,376,"[305.31, 311.290024, 38.800000000000004, 26.620048]",4
000000033052,640,427,"[398.51007999999996, 159.709956, 9.26976, 11.20021]",4
000000033057,640,480,"[478.10976, 427.45008, 29.16032, 46.08]",4
000000033172,640,264,"[88.52032, 202.309932, 15.189760000000001, 16.95012]",4
000000033172,640,264,"[4.65024, 210.27996, 16.64, 19.670112]",4
000000033172,640,264,"[222.75039999999998, 181.84003199999998, 13.34976, 17.309952]",4
000000033172,640,264,"[325.19007999999997, 175.250064, 19.28, 14.649888]",4
000000033172,640,264,"[381.68992, 180.57996, 12.609919999999999, 14.649888]",4
000000033172,640,264,"[444.78015999999997, 183.73990799999999, 11.05024, 24.370104]",4
000000033172,640,264,"[304.54015999999996, 174.710052, 11.02976, 10.340088]",4
000000033445,500,332,"[76.84, 240.230054, 29.1, 44.769868]",4
000000033500,640,480,"[540.4000000000001, 67.62984, 99.23968, 224.36016]",4
000000033581,427,640,"[91.83019299999998, 291.0700800000001, 271.06984800000004, 272.94975999999997]",4
000000033593,640,427,"[173.24991999999997, 237.02022749999998, 18.97984, 18.469885]",4
000000033593,640,427,"[152.38016, 229.19011500000002, 19.31008, 27.029954]",4
000000033626,426,640,"[197.97987899999998, 390.28992, 17.16993, 29.969920000000002]",4
000000033633,640,480,"[374.81984, 106.63007999999999, 165.27999999999997, 127.99007999999999]",4
000000033633,640,480,"[457.37984, 0.0, 119.63008, 81.69984]",4
000000033633,640,480,"[589.8300800000001, 76.19999999999999, 50.169919999999934, 116.30016]",4
000000033761,640,443,"[177.00992000000002, 86.360192, 17.76, 32.05991]",4
000000033761,640,443,"[127.41024, 84.28008549999998, 14.96, 29.520191]",4
000000033761,640,443,"[90.28, 82.9497565, 17.23968, 28.370163]",4
000000033761,640,443,"[148.33952, 51.66996949999999, 15.40032, 27.220135]",4
000000033761,640,443,"[181.35008, 53.639769, 21.68, 28.770192]",4
000000033761,640,443,"[162.47039999999998, 124.85024700000001, 12.359679999999999, 23.129916]",4
000000033761,640,443,"[145.36032000000003, 87.839812, 13.84, 26.330148]",4
000000033761,640,443,"[129.89984, 50.02998350000001, 17.2, 26.289835]",4
000000033761,640,443,"[30.08032, 84.40988449999999, 23.21984, 24.399997000000003]",4
000000033761,640,443,"[90.28, 47.009831, 12.549760000000001, 27.100082]",4
000000033761,640,443,"[109.09024, 84.36004700000001, 16.99008, 28.569955999999998]",4
000000033761,640,443,"[194.97023999999996, 91.2998635, 14.19008, 26.879911]",4
000000033761,640,443,"[126.24032, 120.8701135, 12.28992, 25.939865]",4
000000033761,640,443,"[7.999999999999972, 0.0, 459.00032000000004, 154.00009]",4
000000033793,500,332,"[449.78, 26.279958, 35.68000000000001, 21.349924]",4
000000033845,500,375,"[312.35, 264.709875, 32.800000000000004, 44.43]",4
000000033930,640,427,"[560.00032, 194.9901905, 62.68992, 113.93000500000001]",4
000000033930,640,427,"[481.78016, 193.56998850000002, 48.879999999999995, 92.949787]",4
000000033930,640,427,"[485.85952000000003, 178.1698065, 42.92032, 17.170097]",4
000000033943,640,480,"[479.90015999999997, 191.45016, 15.34976, 20.55984]",4
000000033943,640,480,"[544.52032, 190.99032, 14.28992, 21.99984]",4
000000034120,640,480,"[30.89024, 413.82984000000005, 28.64, 30.44016]",4
000000034137,480,640,"[69.26016000000001, 186.4, 40.70976, 49.749759999999995]",4
000000034151,640,427,"[82.08991999999999, 329.5699155, 27.539839999999998, 37.719899]",4
000000034180,640,479,"[221.96032000000002, 307.399687, 40.78976, 40.620158]",4
000000034212,612,612,"[122.47986600000002, 248.240052, 27.8001, 23.429807999999998]",4
000000034212,612,612,"[68.860098, 310.94037000000003, 23.740092, 34.759764]",4
000000034212,612,612,"[21.27006, 313.980174, 21.019752, 33.109812000000005]",4
000000034212,612,612,"[47.040155999999996, 321.19993800000003, 19.770048, 24.33006]",4
000000034212,612,612,"[329.639724, 441.89001, 24.770088, 27.569988]",4
000000034212,612,612,"[299.62969200000003, 455.370228, 24.240095999999998, 13.95972]",4
000000034212,612,612,"[77.849766, 164.000088, 24.039972000000002, 38.070071999999996]",4
000000034223,500,375,"[433.72999999999996, 75.0099375, 15.26, 29.440125]",4
000000034235,480,640,"[359.91024000000004, 587.68992, 81.09984, 51.16992]",4
000000034304,640,480,"[572.7603200000001, 2.4297599999999946, 66.88, 79.82016]",4
000000034423,640,478,"[164.31008, 0.06022800000000217, 66.04992, 98.059788]",4
000000034423,640,478,"[0.0, 94.999871, 63.05024, 68.690034]",4
000000034423,640,478,"[0, 162.590266, 27.18016, 75.679828]",4
000000034475,640,480,"[309.02976, 286.81008, 18.04032, 12.6]",4
000000034475,640,480,"[207.34976, 283.75992, 42.60992, 18.49008]",4
000000034478,640,640,"[187.32031999999998, 339.01984, 75.29984, 41.82976]",4
000000034478,640,640,"[381.08000000000004, 349.63040000000007, 91.58975999999998, 94.46976]",4
000000034480,640,480,"[140.90976, 205.27008, 15.760000000000002, 26.59008]",4
000000034487,640,427,"[475.04, 252.359989, 12.84992, 16.72986]",4
000000034491,640,480,"[316.19008, 258.39, 16.17024, 31.860000000000003]",4
000000034611,418,500,"[309.07985900000006, 25.859999999999992, 49.499978, 67.57000000000001]",4
000000034708,500,375,"[384.57, 217.6100625, 44.769999999999996, 63.649875]",4
000000034757,480,640,"[247.76015999999998, 213.1696, 139.72992, 145.64032]",4
000000034785,480,640,"[0, 174.75968, 54.900000000000006, 37.55008]",4
000000034837,640,426,"[334.6096, 230.35992600000003, 26.330239999999996, 32.640119999999996]",4
000000034837,640,426,"[320.62016000000006, 216.86999700000004, 21.379839999999998, 31.889933999999997]",4
000000034837,640,426,"[332.59999999999997, 193.840224, 13.31008, 19.959804]",4
000000034837,640,426,"[392.20032000000003, 306.84993000000003, 34.439679999999996, 11.910108]",4
000000034837,640,426,"[84.31008, 188.79979200000002, 65.16032, 47.170128]",4
000000034837,640,426,"[253.96991999999997, 237.56017799999998, 28.65024, 34.989936]",4
000000034837,640,426,"[383.29024000000004, 202.40005499999998, 9.55008, 11.919906]",4
000000034837,640,426,"[331.43008000000003, 209.760057, 25.31008, 21.159846]",4
000000034837,640,426,"[353.65984, 179.689782, 36.06976, 46.83018]",4
000000034837,640,426,"[393.03008, 260.28983400000004, 33.669760000000004, 59.260008000000006]",4
000000034837,640,426,"[393.82976, 203.609895, 72.09984, 102.23020199999999]",4
000000034842,300,400,"[65.47995, 167.97019999999998, 18.3201, 21.29]",4
000000034993,640,427,"[544.8000000000001, 100.69022950000002, 16.46976, 13.199851]",4
000000034993,640,427,"[529.96032, 99.81979, 15.04, 13.780144000000002]",4
000000035127,640,480,"[462.03968000000003, 124.90008, 73.18016, 90.22992]",4
000000035176,640,480,"[211.83008, 176.17008, 16.35008, 22.22976]",4
000000035222,425,640,"[43.379962500000005, 305.34976, 75.170175, 51.21024]",4
000000035230,640,427,"[283.83008, 231.98974049999998, 92.33984, 107.430211]",4
000000035269,640,480,"[67.03008000000003, 1.6197599999999994, 134.04992, 150.27024]",4
000000035272,612,612,"[279.809766, 285.319602, 82.700172, 121.300236]",4
000000035272,612,612,"[195.440364, 147.229758, 64.44972, 93.64028400000001]",4
000000035358,640,480,"[157.48032, 239.46023999999997, 47.45984, 63.63984000000001]",4
000000035367,426,640,"[139.72011899999998, 196.13024, 34.370106, 43.18016]",4
000000035367,426,640,"[101.14986599999999, 230.51008000000002, 40.659996, 51.31008]",4
000000035368,612,612,"[0.00030600000000191585, 431.690112, 123.499764, 180.309888]",4
000000035368,612,612,"[0.21022200000000169, 294.289686, 67.640076, 126.31006799999999]",4
000000035368,612,612,"[114.88005000000001, 434.77979400000004, 38.229804, 150.38982000000001]",4
000000035368,612,612,"[0.07007399999999109, 417.329838, 104.18994, 21.399804]",4
000000035382,640,425,"[118.44992, 83.1599625, 14.22976, 19.700025]",4
000000035382,640,425,"[115.14016, 115.22005, 14.70016, 17.799850000000003]",4
000000035407,640,480,"[1.0796799999999962, 0.0, 207.10016, 216.81024]",4
000000035707,640,426,"[59.02975999999998, 248.939916, 45.12, 63.549828000000005]",4
000000035768,640,436,"[307.50016000000005, 192.78001600000002, 29.00992, 25.159816]",4
000000035768,640,436,"[27.93024, 202.10998, 21.269759999999998, 26.90992]",4
000000035768,640,436,"[345.44991999999996, 189.62010600000002, 22.14976, 30.019907999999997]",4
000000035820,640,480,"[499.42016, 138.82008, 130.51008, 138.06]",4
000000035820,640,480,"[366.30015999999995, 136.70999999999998, 125.05984, 135.15984]",4
000000035820,640,480,"[293.31968, 195.65016, 81.23008, 68.26992]",4
000000035820,640,480,"[213.54016, 205.57008, 75.98016, 61.100159999999995]",4
000000035820,640,480,"[136.27008, 202.04976000000002, 84.35968000000001, 64.15007999999999]",4
000000035827,640,426,"[361.97024, 110.91016499999999, 13.74016, 13.750002]",4
000000035827,640,426,"[478.22016, 116.64987599999998, 24.84992, 30.199991999999998]",4
000000035945,480,640,"[260.40024, 3.759999999999998, 14.31984, 13.059840000000001]",4
000000035945,480,640,"[225.01008000000002, 0.6697600000000001, 14.28, 22.11008]",4
000000035975,640,480,"[234.14015999999998, 0, 84.0, 108.66]",4
000000036017,640,480,"[155.20959999999997, 188.72976, 43.37024, 80.11008]",4
000000036017,640,480,"[353.92992000000004, 252.73992, 65.47008, 107.46]",4
000000036017,640,480,"[229.04992000000001, 146.13, 31.980159999999998, 37.57008]",4
000000036017,640,480,"[366.64032, 146.05991999999998, 30.14976, 53.149919999999995]",4
000000036017,640,480,"[367.80992, 324.11016, 61.02016, 147.25008]",4
000000036034,500,375,"[341.84, 21.710062499999992, 90.58, 118.930125]",4
000000036053,480,640,"[365.58984, 351.35967999999997, 41.43984, 36.840320000000006]",4
000000036113,640,421,"[241.14016, 174.709948, 24.08, 36.749932]",4
000000036221,640,427,"[422.39968, 240.7598935, 8.14016, 12.309983]",4
000000036221,640,427,"[494.22976000000006, 228.81990600000003, 4.8601600000000005, 8.060052]",4
000000036262,500,313,"[181.47000000000003, 145.6399955, 168.80999999999997, 116.759955]",4
000000036318,640,427,"[98.38016, 14.999869500000003, 128.49024, 160.080165]",4
000000036318,640,427,"[47.02016000000002, 0.7997709999999998, 118.01983999999999, 113.230152]",4
000000036318,640,427,"[6.720320000000001, 0.0, 59.48992, 78.679874]",4
000000036318,640,427,"[590.7401600000001, 32.9599165, 49.08991999999999, 113.52008500000001]",4
000000036447,640,401,"[72.24992000000002, 313.6198945, 85.88991999999999, 87.270031]",4
000000036473,425,640,"[311.3703, 398.2902399999999, 22.4298, 40.65984]",4
000000036561,640,248,"[254.90976, 172.900144, 21.21024, 30.139936]",4
000000036561,640,248,"[274.55008, 218.170064, 32.30016, 29.320048]",4
000000036561,640,248,"[395.88032000000004, 201.43998399999998, 17.26976, 38.860112]",4
000000036561,640,248,"[169.67008, 140.36006400000002, 17.95008, 20.899952]",4
000000036561,640,248,"[295.66015999999996, 147.650024, 16.38016, 23.439968]",4
000000036561,640,248,"[213.06016, 145.600056, 15.40032, 19.150064]",4
000000036567,640,480,"[599.37024, 232.63991999999996, 40.62976, 105.22992]",4
000000036574,640,480,"[241.34015999999997, 414.85992, 30.030079999999998, 12.68976]",4
000000036574,640,480,"[269.71007999999995, 407.02992000000006, 35.80032, 64.80000000000001]",4
000000036574,640,480,"[234.03008, 400.60008, 35.53024, 61.739999999999995]",4
000000036614,640,480,"[310.44032, 103.48008, 98.49983999999999, 113.46000000000001]",4
000000036614,640,480,"[86.31967999999999, 217.63008, 56.99008, 127.53023999999999]",4
000000036622,640,480,"[611.3599999999999, 212.32032, 28.64, 60.02976]",4
000000036622,640,480,"[580.14016, 79.50024, 31.90016, 35.00976]",4
000000036622,640,480,"[577.36032, 150.67007999999998, 44.44992, 51.070080000000004]",4
000000036652,428,640,"[213.90006200000005, 172.83008, 193.369972, 201.93024000000003]",4
000000036805,640,427,"[418.88992, 262.28026650000004, 27.39008, 22.289827]",4
000000037039,640,480,"[0.0, 338.05992000000003, 73.18016, 126.99984]",4
000000037039,640,480,"[185.54016000000001, 289.66008, 61.85024, 105.20016]",4
000000037063,640,380,"[554.4399999999999, 63.140040000000006, 31.85984, 34.45992]",4
000000037063,640,380,"[370.13023999999996, 29.60998, 55.269760000000005, 45.40012]",4
000000037063,640,380,"[435.72992, 1.1000999999999976, 66.57024, 38.389880000000005]",4
000000037177,471,640,"[260.38975949999997, 586.14016, 32.880039, 48.25984]",4
000000037244,480,640,"[422.07, 25.520000000000003, 28.640159999999998, 22.709760000000003]",4
000000037246,640,426,"[534.8099199999999, 0.09009900000000215, 90.62976, 69.42990599999999]",4
000000037282,640,427,"[444.35968, 341.30003250000004, 101.55008000000001, 81.109931]",4
000000037367,640,480,"[317.67008, 168.82008, 32.99008, 59.24016]",4
000000037394,640,480,"[474.60992, 1.0799999999999983, 134.83008, 207.09984]",4
000000037394,640,480,"[2.1596799999999945, 2.1597599999999915, 124.04032000000001, 224.36016]",4
000000037456,500,333,"[426.98999999999995, 226.03990050000002, 17.1, 21.520125]",4
000000037456,500,333,"[409.07, 236.43999000000002, 22.47, 20.129849999999998]",4
000000037456,500,333,"[365.15999999999997, 216.1101735, 20.119999999999997, 22.369941]",4
000000037527,457,640,"[67.960013, 605.94016, 22.720212, 34.05984000000001]",4
000000037527,457,640,"[136.3397805, 577.47008, 21.940113, 35.08992]",4
000000037527,457,640,"[94.2299725, 598.92992, 20.529811, 20.04992]",4
000000037527,457,640,"[43.52011, 566.1296, 13.86995, 16.62016]",4
000000037527,457,640,"[59.750008, 560.14016, 15.750048000000001, 19.85024]",4
000000037527,457,640,"[35.9300255, 601.9904, 19.199941, 23.45984]",4
000000037527,457,640,"[84.26006050000001, 564.4799999999999, 37.870219, 48.27008]",4
000000037527,457,640,"[22.069900999999998, 596.59008, 14.250174000000001, 23.55968]",4
000000037527,457,640,"[116.5800145, 599.56992, 19.519841, 25.00992]",4
000000037527,457,640,"[9.869829000000001, 590.7104, 14.93019, 18.70976]",4
000000037527,457,640,"[0.0, 586.77984, 15.240036000000002, 20.41024]",4
000000037539,640,478,"[262.76992000000007, 34.00993900000001, 89.23007999999999, 90.200034]",4
000000037616,640,480,"[265.99008, 239.67000000000002, 17.98976, 16.88016]",4
000000037616,640,480,"[287.84992000000005, 244.08024000000003, 12.499839999999999, 16.429920000000003]",4
000000037616,640,480,"[268.75968, 234.95016, 11.05024, 7.86]",4
000000037616,640,480,"[295.27040000000005, 237.97008, 12.46976, 16.96992]",4
000000037616,640,480,"[288.28, 235.31016, 12.38976, 8.369760000000001]",4
000000037655,480,640,"[234.43007999999998, 419.5199999999999, 130.87008, 158.20032]",4
000000037655,480,640,"[0, 384.80032000000006, 96.53999999999999, 139.48992]",4
000000037655,480,640,"[0.0, 248.60992000000005, 29.64, 111.58016]",4
000000037660,612,612,"[385.109874, 270.739926, 101.669724, 146.080116]",4
000000037688,640,480,"[1.0799999999999983, 21.569999999999993, 132.67008, 324.68016]",4
000000037688,640,480,"[191.57024, 158.92007999999998, 255.07008, 182.96016]",4
000000037688,640,480,"[31.449600000000004, 0.0, 123.64032, 229.84992]",4
000000037688,640,480,"[0.0, 327.55992, 34.88, 152.43984]",4
000000037719,480,640,"[145.25999999999996, 166.48960000000002, 212.54016000000001, 168.01024]",4
000000037719,480,640,"[353.99976, 99.87039999999999, 24.730079999999997, 43.159679999999994]",4
000000037719,480,640,"[227.65967999999998, 180.43008000000003, 43.53024, 49.82016]",4
000000037719,480,640,"[466.87008, 211.34976, 12.62016, 43.85024]",4
000000037727,612,612,"[111.439998, 333.39985199999995, 33.049836, 52.010208000000006]",4
000000037800,640,426,"[229.27007999999995, 89.029953, 61.569919999999996, 103.180182]",4
000000037800,640,426,"[265.35008, 73.840071, 52.72, 87.010074]",4
000000037800,640,426,"[210.68032, 53.550117, 39.24992, 50.979846]",4
000000037843,640,427,"[298.44, 254.89017750000002, 144.84032, 172.049829]",4
000000037843,640,427,"[509.52032, 67.009964, 57.56992, 64.289974]",4
000000037843,640,427,"[367.64992, 114.000033, 37.98016, 50.80019]",4
000000037862,640,480,"[624.0396800000001, 100.39008, 15.96031999999991, 8.90016]",4
000000037862,640,480,"[568.84032, 91.97976, 13.219840000000001, 4.33008]",4
000000037862,640,480,"[537.32992, 91.16016, 19.47008, 17.4]",4
000000037862,640,480,"[610.56992, 106.74024, 29.13984, 21.27984]",4
000000037986,500,375,"[222.99, 228.700125, 15.59, 11.73]",4
000000038226,640,426,"[188.12992, 353.95019399999995, 63.26016, 34.229952000000004]",4
000000038226,640,426,"[0.9596799999999988, 316.569972, 61.26016, 55.529952]",4
000000038226,640,426,"[152.03008, 348.50996100000003, 53.74976, 32.499966]",4
000000038226,640,426,"[59.1296, 344.26998299999997, 37.13024, 32.28015]",4
000000038226,640,426,"[252.12032, 353.12013299999995, 24.149759999999997, 34.169886000000005]",4
000000038266,640,424,"[538.09024, 155.68008, 35.08992, 38.589936]",4
000000038266,640,424,"[566.8099199999999, 201.97982, 39.42976, 12.750104]",4
